userId,similarUsers
447,10354;12338;2626;3281;10093;1189;2956;6199;1108;4701
448,7880;5680;11646;1864;6670;11331;5417;8523;1966;2627
449,10684;7516;398;4473;2596;1724;6307;2407;2253;4985
450,4295;6047;1616;1206;11119;12798;1318;6978;1928;209
451,7459;9828;8737;6224;8459;4206;421;2949;9643;8491
452,9387;3503;11494;12560;5754;6138;9736;6078;7147;8024
453,4751;4952;5993;2988;12182;3193;10547;10576;3241;1887
454,9649;8260;8479;1569;6482;12176;11831;11183;1656;3091
455,200;6971;6079;471;3271;3694;8159;12293;355;3006
456,2649;7220;5841;1730;7003;7487;4230;5200;2165;10613
457,1551;3309;12228;5762;2252;1234;2488;7989;12178;10304
458,627;7552;4375;9496;5186;9133;3700;11333;5730;2843
459,5937;7309;8815;510;2441;9183;7021;8135;7507;4099
460,6588;8428;7248;3236;5321;6549;2651;5536;12067;5647
461,836;9579;6699;6905;10669;5902;9846;2491;99;3384
462,8149;7187;10224;259;2777;12101;11220;6577;3126;4371
463,2484;2007;10291;10050;11326;5943;12179;11887;4934;6667
464,5092;10051;5932;5033;10824;934;86;10047;9740;11984
465,10845;12088;11283;3651;5018;12681;3577;4271;12785;12666
466,4659;3279;11351;8263;2372;9822;8038;485;6700;10577
467,9662;4962;9291;1119;932;4579;8859;2486;10597;9072
468,331;10578;7139;8008;8553;9441;4796;79;1245;12628
469,7808;230;9671;10099;7022;1086;2193;8325;8139;9499
470,12433;9999;11958;12290;7433;6193;11168;5277;9000;8914
471,102;9924;4088;216;3719;627;7435;2179;5935;3006
472,8100;7553;12263;6784;10412;12590;8739;7149;4584;2065
473,5056;10131;1883;10514;190;9018;2755;11457;10091;11383
474,4287;8154;11623;2959;1173;9673;7765;4778;2303;7584
475,4918;8442;5521;9919;11001;3005;689;1039;10647;11328
476,5339;8504;656;12359;3899;2686;4744;1893;2807;8654
477,5807;3303;3604;4379;9014;2542;8021;11851;10094;5713
478,1943;9947;3230;10160;3175;2621;3068;11994;12345;6622
479,5830;12022;5961;2575;10447;5032;11337;3380;6398;12894
480,6695;3145;9181;1051;3892;5233;1642;5647;6426;10042
481,7523;12227;10355;764;565;3364;3544;2422;6954;5382
482,6137;2323;6856;10948;3636;2994;5858;6143;12284;487
483,4809;9024;8144;12817;11593;3080;2216;6157;900;1911
484,10205;5470;1222;7728;7190;3854;4500;54;7822;11897
485,611;10160;4991;3621;11826;11260;466;9237;2848;330
486,4966;4145;11296;1085;6801;7778;10384;11842;8789;3267
487,3706;2579;482;2480;11745;8824;12307;9492;7982;11984
488,8127;12572;601;16;1970;7323;10965;1134;6078;89
489,5913;9675;1557;4088;3769;10134;7559;3583;4547;627
490,11529;11558;5849;2868;1423;10287;7282;5888;12609;8533
491,11300;9503;7410;2777;493;11990;12546;2587;12651;4318
492,10190;10347;4766;12743;1162;10755;10907;9188;11334;8717
493,7767;28;7453;10166;2279;491;10648;8426;10905;7513
494,670;4426;2801;4910;10961;11488;2641;2380;8300;4343
495,12374;11492;2080;609;12068;12493;2581;7765;6569;12376
496,9402;10560;5841;8377;382;5075;5825;4759;9862;2740
497,1518;5271;11558;12028;5596;693;9386;7887;8571;1070
498,11550;930;7689;5943;11721;6042;3103;3397;3323;875
499,9936;12042;1274;7752;3690;11339;7076;9092;1688;751
500,5448;7353;4078;4218;9202;11320;9823;2170;3670;2968
501,6566;891;2423;4249;10799;8394;3124;831;5559;11245
502,9857;7630;2318;11513;1634;8664;3028;4227;135;6931
503,2473;7435;917;11430;10458;4704;10555;1410;11733;1393
504,12823;3247;6540;10081;7732;9587;5480;140;2737;3307
505,8585;5209;7914;4569;254;1162;928;2770;119;12605
506,12066;8702;6263;935;9890;7779;4162;4303;8203;8607
507,9639;2491;5786;224;6514;12056;11318;7656;5260;10633
508,5539;2339;2509;3316;2940;10707;3291;8730;11628;3498
509,1922;5481;601;4620;1762;11124;8242;9319;264;11102
510,12166;8300;5552;5886;459;2226;7898;8274;7843;12523
511,11463;2672;10074;1989;8473;5285;3918;9390;10981;2276
512,6635;1559;4198;2674;10429;12526;7653;980;11313;10217
513,5056;5998;4828;1565;11002;1498;12750;9057;6138;12065
514,9265;7137;11607;6548;1783;7033;5807;178;7059;7054
515,8664;9106;1109;10430;7002;4101;6420;3947;1552;2705
516,3433;3488;11245;11918;1161;262;6288;11643;335;3979
517,12131;11258;2071;1111;8160;2930;3012;2827;1873;9482
518,2200;7220;8387;4407;9284;4976;9629;8853;4949;4128
519,1007;858;9954;4806;8468;11391;9277;9319;3983;1427
520,12427;10859;9356;5700;1380;12613;5742;11544;8013;3590
521,913;9958;9642;8247;9587;1177;2138;5636;4139;8362
522,1107;11528;10172;9742;5776;11128;9767;8361;1498;5484
523,10184;6937;7824;9918;10283;1579;4882;1538;9928;9712
524,1867;12682;4501;11662;4892;10080;2840;10892;2673;2680
525,8504;12367;4530;3201;8096;1893;2734;11059;9451;2690
526,4334;2288;3123;6913;1291;12687;917;1855;5775;11947
527,4486;2336;9032;4374;12504;9198;9969;3562;12015;4914
528,12087;5227;77;11229;4905;1714;1813;6792;4597;3128
529,12375;7050;1953;11376;3777;2259;10557;1842;11121;718
530,9213;11115;7246;5089;12113;7986;547;2443;12111;11242
531,12259;3284;7468;2224;4918;9749;2225;7354;4522;4503
532,11228;11095;1810;9506;5629;10319;12160;8300;6733;3709
533,4047;8416;7438;9657;1323;374;7981;147;12750;1993
534,7667;5350;4269;5415;11625;6051;11429;11833;8261;10230
535,11042;9369;182;809;12208;1525;1194;7750;3123;4610
536,10104;11566;8643;1833;3006;5479;4234;2737;10917;3011
537,3098;8779;2536;4650;8464;4619;12703;3545;11703;11115
538,11802;5583;11306;10059;2471;3859;865;1760;2781;7057
539,6674;4741;3159;127;2164;11865;9938;398;1334;9834
540,11031;1775;1138;5378;4776;3102;1246;6826;10459;7402
541,4450;3018;5292;4978;1100;8272;5791;8037;4113;9165
542,3927;9461;752;3968;11685;8051;7671;6494;2167;804
543,4854;10293;1181;4361;1362;3539;10055;11359;8048;4592
544,7154;271;865;11767;11106;3167;1851;3883;1101;8205
545,5812;11086;4835;7615;387;1222;3202;8952;12045;7379
546,12771;1694;12837;5601;6670;5668;7471;3342;5969;11347
547,4771;6893;1591;4639;5294;9255;6452;5996;11068;851
548,6530;3246;2865;12283;9430;8254;12052;8255;6197;10927
549,7388;12004;2643;11358;5071;12225;10680;1559;728;7451
550,7410;5974;408;296;10524;957;6221;12319;4865;1423
551,6916;11410;7324;9287;7969;11603;2066;1402;7454;5321
552,7121;11226;2814;4332;4914;11214;1294;4823;7687;6086
553,1705;9706;6362;8339;12207;3026;5163;5518;6623;2777
554,6578;11490;10476;3746;6216;6748;12067;8247;8725;12217
555,9283;6452;6640;2214;2077;408;7544;671;1093;5304
556,9438;620;7514;12029;12113;5043;4395;4466;10648;12559
557,10986;5211;5322;4995;6663;1205;9848;9063;7711;9735
558,11912;11824;1177;6672;9937;3918;12377;3166;11094;9481
559,5030;8076;12037;840;4968;3487;3178;73;9060;12290
560,6857;6545;6417;5044;10292;2876;10407;5929;6133;8294
561,1384;8990;1533;11782;8790;4329;7074;9337;1147;2225
562,9158;10834;9595;5541;12577;12192;11761;7147;1775;713
563,11692;5403;9235;10826;6431;3561;5194;1362;7884;6838
564,10395;5817;6855;6735;3654;1372;9491;11125;12689;1913
565,8653;300;6308;12593;8858;1156;4706;481;4753;11068
566,388;306;8494;10937;11001;11378;5442;11878;6173;4764
567,952;8759;12381;6152;4572;12529;2485;11273;2734;10951
568,4074;6996;4868;811;12353;12157;12542;10646;10622;2768
569,1073;9345;11546;3688;3190;2559;1;10053;6022;11420
570,6343;8376;10397;6203;4413;4189;7957;635;12597;8228
571,12450;5866;1926;4571;4105;2026;7676;5216;12384;11091
572,3742;9747;4374;9568;6153;2679;300;2749;3041;7077
573,10140;6725;7329;10572;10500;4762;8249;11184;8682;11705
574,6591;8155;11464;8288;7641;11196;5291;5719;9359;3658
575,4120;6988;4600;11676;7569;12832;1468;10075;7002;5942
576,2176;296;6647;8704;12747;5645;8105;7525;3923;1584
577,7487;9179;1301;6418;42;5508;10855;12820;989;5771
578,8982;401;12563;3447;923;8927;4560;10685;3507;10928
579,12693;5364;1387;10207;3238;10139;8233;4737;6852;11840
580,7921;6693;8716;5961;5843;8695;8742;11478;587;2036
581,4327;7109;6202;11331;2796;10666;8035;6199;2408;5998
582,7702;2977;6218;1035;7551;11821;7384;6415;769;6416
583,12280;10477;679;1744;11685;3687;6072;8725;10062;8449
584,8652;6998;5233;10860;10062;4334;4988;6379;1961;3451
585,7829;2998;1720;10425;7821;10340;12702;11497;364;1304
586,8513;12244;1525;2034;8253;11786;8628;8671;9792;4719
587,5843;6159;11949;8264;3383;930;1762;2375;5611;1052
588,1176;7579;1528;4059;5604;12714;10605;8098;4915;2842
589,1634;1352;11890;9066;4925;7940;8695;10388;1941;6665
590,9667;1984;3027;12667;10021;6931;8023;9017;2862;1595
591,12145;3729;2144;4066;2443;4565;2427;8939;3653;2901
592,1557;2272;11630;1439;8367;12189;9675;355;627;6971
593,4613;9659;6550;11695;2290;11975;11077;10129;3279;1108
594,11842;10786;7775;2243;2891;10031;7631;5865;10472;2665
595,8209;4732;5250;3614;3865;8655;10841;8416;12818;1820
596,674;692;4429;6083;10348;11641;2247;1587;2962;9329
597,3812;10318;1095;3088;7464;12665;8145;10507;3726;1226
598,1074;12437;10836;3663;12905;2451;7547;10076;10641;10878
599,2013;12004;7801;1089;2862;6174;7642;7663;5225;582
600,12830;8157;10008;693;4016;2947;6569;3326;12276;1663
601,3208;509;9319;2909;12832;11312;9281;8261;9552;2661
602,4470;6734;8865;8008;3343;12923;3816;980;701;12136
603,7175;7562;12694;10380;2423;7318;2517;9604;6806;7374
604,5938;9686;10242;9022;6931;1812;8841;12687;2400;12337
605,12205;6078;12910;12402;5121;2182;1661;8798;784;2599
606,8624;11664;2759;1033;617;7865;3774;11111;7484;11709
607,6241;92;3513;10190;1291;888;12645;10325;9971;11060
608,302;5059;133;4417;5238;11461;10685;2344;11922;11025
609,11794;4480;495;10842;8476;12527;11576;3750;1812;2109
610,4792;5491;5978;8103;5703;4081;875;12350;4378;10005
611,426;485;11030;7956;6203;12277;8876;11549;11292;5376
612,6370;5820;4776;8279;2620;8210;5734;9895;7155;12924
613,9448;7324;2820;2101;5348;8705;12921;6408;1624;6635
614,11528;1156;7783;10209;3837;6112;11962;12473;3716;5829
615,9748;12618;10052;1617;3941;10756;2058;10388;10693;8940
616,4673;2253;9752;5455;11189;10978;7973;6832;8903;2782
617,12335;7492;977;5924;606;5881;10334;3978;4303;2471
618,741;7967;627;216;11630;2316;4088;2272;9606;389
619,5762;68;8814;382;12316;2196;8482;5079;2269;8879
620,2562;556;4279;6298;6952;4395;2121;3667;6020;10400
621,3010;3984;8669;7413;10998;6869;11168;102;11607;7145
622,5681;12047;5909;11449;5787;6391;8322;8192;7865;4891
623,6219;3679;1041;1897;10705;12640;2825;9441;3208;4060
624,2918;6450;1909;1788;8216;1763;4240;3905;9699;3146
625,8903;11469;4846;7675;9675;11153;9863;2305;8073;1793
626,2601;12567;53;3770;3692;5382;5411;5757;7573;3155
627,1037;8847;355;2861;1991;12189;618;7610;5357;10134
628,10277;11417;12567;131;3839;11631;9427;9528;5982;11172
629,3154;8056;744;2259;9897;2370;6909;1032;7800;7350
630,8843;4471;12447;8208;6217;9463;596;874;12139;9914
631,6961;12924;12575;11517;10349;5800;11873;3420;6496;11818
632,7063;2824;1647;10679;10966;378;8702;9573;7419;5237
633,8261;1203;9370;5056;4947;1747;9395;11748;905;461
634,9034;7199;6028;5150;9536;9108;2937;9079;10431;7787
635,7042;12901;1772;2533;12145;5863;9190;9039;7008;2427
636,11034;2724;11599;6354;8206;6089;8626;738;1446;11912
637,5767;211;791;1211;6059;1308;1389;5608;8108;8204
638,1590;8272;1872;3748;10383;4331;12728;7780;7905;4479
639,10225;6928;7925;6212;4644;2545;68;10563;5109;7517
640,4515;8193;12104;2092;3100;782;4277;9555;12145;1778
641,10545;6080;6387;10520;794;3508;809;7008;11790;11140
642,11824;1458;3042;7816;11318;5047;9625;11810;11983;11857
643,12237;7877;9884;1741;11355;8307;6669;11325;10884;7922
644,4468;6758;3461;5410;11157;2165;9446;12133;10687;5725
645,4501;7021;2752;11126;4119;7260;2292;3427;227;7551
646,10585;11110;6465;10833;884;10110;2337;6334;11441;7335
647,118;11773;6396;8225;2872;9667;4602;587;3453;2578
648,1089;1799;10395;2366;6177;2129;12311;10452;7953;4933
649,2415;5093;10438;11136;12523;7967;4120;7857;3328;9496
650,11658;1645;2563;4671;653;7017;4407;3974;5260;6725
651,4321;4410;12739;11550;10649;3488;688;5458;6228;10926
652,5960;5376;10205;4721;3155;7604;9026;3981;8479;8915
653,5423;650;8179;5911;10797;2250;5384;265;8419;3997
654,4066;3645;5001;7240;6050;10976;2901;12068;2144;6529
655,3401;1804;8274;8285;9061;5496;4944;6211;1983;3336
656,476;8017;2924;9149;5717;4530;3899;12359;8504;2929
657,5077;4120;5054;6188;12870;1224;10636;6750;11363;276
658,5679;2291;11563;10676;2032;3982;3924;12418;6066;10153
659,11664;91;12044;6034;2258;9708;6161;5374;12059;1287
660,1843;8518;4980;4395;1844;4805;9078;10048;7424;6082
661,1756;2638;6802;12339;240;12925;3923;8755;9485;3420
662,11059;4188;6649;5275;9289;1195;11088;10448;2214;3562
663,2924;317;7672;1448;3201;1476;5782;3899;5988;3477
664,4484;6800;6996;12703;3618;4835;5694;6139;8738;1887
665,4135;6285;5355;10287;2404;12086;9004;6851;6055;3977
666,1467;9334;8533;12571;7718;83;5143;11915;1447;7199
667,10030;11184;11046;10826;4753;8899;6833;12689;12815;9855
668,2225;6380;1611;685;7848;10044;9902;229;5890;12817
669,11223;9744;10250;5578;8689;11077;6472;164;3289;6398
670,494;7305;10776;1101;9018;7728;978;3397;4869;4661
671,1330;63;5010;11972;12860;2019;8383;555;11940;5084
672,7043;3453;667;5459;7334;1253;1106;3446;9869;7503
673,10205;6503;2411;7740;4091;12348;1191;419;10800;11925
674,596;5519;5693;3278;5588;12458;12499;38;735;11984
675,10411;2800;9159;1487;5843;6033;11061;7172;11220;11999
676,7325;11178;10683;9549;7416;6519;5801;11092;8128;205
677,6479;11086;7245;6778;3882;3455;5203;9582;11242;5624
678,11965;11251;6258;3103;11200;12546;10314;3814;11356;4658
679,583;971;4352;556;1146;9613;12452;6780;7543;6247
680,5722;4654;11413;8167;9758;11377;2488;10011;4806;9516
681,10496;9744;12682;8395;12897;5309;10188;6869;1087;3688
682,11463;7154;5859;1102;12526;6914;2921;5428;3597;5547
683,3905;12183;6780;7407;10170;3541;4161;2180;12448;1980
684,1227;3075;11947;10740;11988;12147;8627;2073;4724;7649
685,2736;57;8342;199;9298;668;1724;2234;901;11152
686,3879;1138;12901;7042;9190;2443;5379;10814;6268;5443
687,8605;3885;4498;8338;10551;9660;11706;8151;332;5355
688,4410;10764;11400;11918;6104;8684;11550;6228;1218;10649
689,1319;6280;2325;6577;6170;5358;1282;12776;12113;238
690,3539;1520;9856;3025;150;2278;7835;2255;10441;3659
691,7982;7487;11537;6399;6989;4332;6261;11546;7807;5411
692,1320;9744;2706;596;3930;10200;712;2830;7850;2652
693,2459;6238;10287;4495;4177;9277;10682;1217;5915;6986
694,5342;8113;1363;3425;11801;10888;6768;7487;1526;9699
695,5890;2359;9526;5230;10641;11069;3526;1369;5269;3566
696,6175;7005;9781;4045;5454;6532;7805;3143;2488;6899
697,4094;1831;12906;2288;1893;12651;12038;5221;8861;4744
698,9619;7067;1859;11586;3964;9513;3625;9008;12313;12592
699,5946;4513;11115;8553;5911;9793;1200;3581;12313;4478
700,9561;12202;10215;888;9706;5354;2762;7533;11561;6390
701,2965;6444;12236;942;7171;11898;11431;1141;11167;9587
702,5128;6784;1898;5390;3052;12621;3259;1780;6009;1953
703,6583;7621;5825;6435;2760;3942;2354;6589;11786;10058
704,8701;11797;12176;4805;9416;10464;1232;3644;12803;8470
705,10286;7969;4778;2719;9574;121;10790;10068;11067;2846
706,9720;3644;9546;3538;1331;10264;7219;398;3831;8204
707,2818;3450;5481;1469;11213;7967;618;541;4706;5951
708,1552;7474;11838;392;12464;5257;7454;12339;7706;11997
709,10603;4746;12071;897;6594;7179;11409;6803;6752;790
710,10677;11317;810;2404;9833;6862;10174;11411;10163;5229
711,3290;3125;5063;11737;12105;5388;6913;9144;8049;3949
712,3583;9198;9814;12653;692;8086;4910;7985;11455;827
713,5664;4422;12134;6439;562;5433;7069;11808;3488;7128
714,10840;3766;7955;6380;5678;8173;11507;3342;3726;10626
715,1428;7469;2536;12057;7465;967;10705;10786;10563;9816
716,4088;9675;4517;4547;9606;627;389;8562;5292;8020
717,1182;11753;3153;3383;12653;10485;6473;5118;9160;12549
718,2647;11397;12277;1857;5483;12104;10363;10964;6060;9218
719,7610;12500;11508;12546;11878;12585;9649;10926;12663;9831
720,5129;2145;9566;3703;900;2704;9717;6875;4830;4274
721,9973;8370;11624;8562;4964;7502;587;7089;3877;10218
722,6114;7152;9438;9557;4771;4708;4639;10902;2706;689
723,928;5643;5851;7319;2476;12264;12600;11301;11992;10865
724,1419;10260;4482;11857;6707;7918;10882;7082;916;6991
725,1311;12515;1094;12504;9416;11452;2966;1416;6488;1202
726,1876;4628;9448;11125;9425;9272;8786;7923;7185;4680
727,9143;5567;7190;10497;7829;3544;10160;1433;6567;9628
728,10265;549;9755;3784;1583;12416;11422;8513;802;5723
729,7992;8565;4785;8563;12245;4539;9440;10696;9380;1954
730,2794;12297;4059;534;2017;547;8139;9348;8687;3943
731,6402;10311;12054;9472;8297;6909;7437;2858;5874;9111
732,5985;2368;6560;9550;6275;4625;6031;12665;4091;1924
733,3784;12499;3520;7314;6738;12725;6218;8466;9487;5208
734,6733;3900;5084;8265;8354;2224;8038;5350;11381;10539
735,10296;2596;6062;12710;9619;2016;2493;8452;2202;674
736,4948;5079;4554;2309;12084;883;2981;497;835;2253
737,9688;4995;6822;11;9218;12900;3261;1000;5612;3684
738,5262;962;4869;1453;1512;1160;203;7982;4360;11491
739,1638;7982;9827;8530;8405;4197;4628;2351;2238;12589
740,10783;9673;3934;9838;9699;1999;1;3892;1070;7378
741,618;8020;3769;3782;4088;9675;3719;6971;1277;2272
742,9423;11415;11499;5952;6346;4457;5170;2033;7693;8066
743,7677;9386;11604;2075;12548;6524;216;142;9844;7171
744,3510;1362;9882;10053;11266;629;2438;9740;8760;10428
745,10270;10935;4072;1011;5165;4732;3107;2735;1315;8966
746,3211;8153;10556;12922;1173;3596;1410;10611;10770;7926
747,2341;6710;816;6067;1977;5346;11463;1097;1802;8389
748,3176;3060;8247;7444;7803;9399;2951;1068;8002;5176
749,2272;8367;8847;355;3769;2762;8832;6361;11285;1557
750,2935;1821;7464;9234;3228;3044;5217;8800;1406;11646
751,3293;8833;589;8695;499;11596;6090;841;81;6295
752,10224;2479;542;9927;2590;9938;7313;7144;1759;6564
753,2106;2919;10993;4783;9781;3180;9133;6124;1671;4950
754,4641;3567;6783;3002;2836;7173;8046;10536;12684;476
755,1521;12782;1479;4186;5727;3955;9706;4567;8179;8761
756,12371;9675;5357;5209;389;7559;4088;8026;3708;6968
757,3223;4180;2463;5513;8975;10724;4710;5306;8153;797
758,7759;5936;11911;8061;6999;11991;5761;11047;1760;10227
759,5134;4833;9610;9790;5283;3608;10672;10644;5565;1499
760,5285;12142;4430;5873;4729;6650;4256;6234;8913;11732
761,870;5567;9943;12384;5547;10868;7144;12390;11553;1272
762,3289;1857;8538;1587;5261;9586;10383;2955;10029;12651
763,10257;6257;8024;9149;7417;199;1745;3241;3624;8788
764,830;10667;12552;481;1982;6335;7043;5824;4112;5711
765,8419;1797;6936;11326;3232;5830;7046;401;9017;8534
766,6786;5085;11239;2936;4269;2890;120;9623;8745;6396
767,11500;4147;6211;11995;6495;4344;4576;7203;7370;7996
768,11853;12433;5410;10407;11011;6087;12420;1951;7980;812
769,582;3797;10232;10983;5869;5618;6703;1877;10682;2705
770,4934;11664;1648;12010;11638;7622;3839;7853;11670;9127
771,11391;4093;12291;3263;10822;12882;8045;11514;11713;5606
772,7574;9076;4125;2288;5931;5795;3295;1585;9868;1548
773,11878;2431;10789;4337;5822;58;2416;12219;11660;83
774,7989;5490;7317;10807;3871;11702;9685;6549;332;11737
775,7611;3063;9765;3321;11370;1376;5533;1736;2560;3328
776,1408;2793;4393;6113;4084;4877;10542;4557;11200;1400
777,9219;2899;3976;2480;9532;4837;10055;5392;8170;1406
778,5472;6795;1216;11472;12341;8043;5760;6331;4411;4476
779,5883;2078;5046;10942;4325;10444;11573;2773;7808;390
780,12031;7799;2635;1804;777;6288;916;12113;1416;1909
781,4728;11289;4107;5634;805;10249;7896;10955;3731;5058
782,10039;10726;1123;2432;640;5750;8324;9016;7581;8523
783,11665;9860;7206;2167;10848;10850;7248;891;4504;7355
784,9133;9117;3356;2435;6307;605;4920;8535;8565;11200
785,12271;937;8116;4665;11925;913;2993;2257;6120;4128
786,4465;8769;10908;11772;2754;12032;5121;8447;3776;1328
787,3919;10956;3671;1899;12250;6460;10826;2076;9890;2151
788,8453;5876;3952;1843;4114;1114;7668;3112;5046;6482
789,4426;8620;4030;7033;8039;5170;790;7863;49;10728
790,5100;63;12235;897;12130;9818;789;12097;3094;1911
791,6819;637;4967;9878;4452;4082;9776;4240;3059;9123
792,10779;9947;1054;4532;5122;10248;1062;9448;6386;2637
793,7004;1086;3126;8290;929;2026;3777;6632;5407;12757
794,12180;1488;641;11512;8020;10457;9540;12789;1526;7447
795,6325;3286;6988;9464;6562;11256;3044;12289;9576;9137
796,9042;11562;3157;2404;10613;1568;997;6793;420;12157
797,3283;5513;9400;8152;11336;3686;8394;757;7313;819
798,7673;3354;3329;4513;2095;6021;5560;9207;877;5563
799,10646;8334;8481;7656;12684;9691;10305;12814;4126;10607
800,1587;11564;5215;11369;10634;5189;9650;2048;48;3134
801,7663;7421;5159;10888;8944;2336;2958;390;352;8314
802,7468;6579;3264;3171;8647;3777;5810;2530;5403;1955
803,10177;142;11368;4033;6072;3049;9507;5574;7941;4420
804,3727;9022;1400;2883;3096;7766;10418;4501;11824;11384
805,4300;9268;10207;781;6660;8919;10026;5773;8987;11540
806,7581;7484;5830;5172;9637;3415;287;5291;6813;6441
807,9525;11375;1481;8261;4843;4853;6827;9031;1211;1176
808,11888;1121;6531;8075;2907;11174;4535;353;3985;803
809,3778;8046;8390;8945;535;3180;9671;641;10892;651
810,7812;8655;10254;8058;710;9890;5227;12442;3377;9423
811,12175;7313;4052;12148;5731;5048;1695;374;11665;10711
812,7805;9181;9087;768;12375;6558;12518;790;1849;8836
813,4433;4282;10491;6057;4871;2663;5143;4645;1505;4236
814,7579;10215;4279;1188;9464;2343;7129;10896;12587;6288
815,8543;9977;963;11593;10117;9717;7911;4860;11036;8245
